ɑ
th[1]贪坍滩摊瘫[2]潭谭坛谈痰檀壇弹{～琴}[3]毯坦[5]探叹炭
n[2]南男婪蓝篮难{困～}兰拦栏[3]缆览揽榄懒[5]滥难{落～}烂
ts[1]砧簪黏沾粘瞻毡[3]斩攒展[5]暂錾站{～立}站{车～}蘸赞{～助}灒赞{称}占佔绽栈战
tsh[1]搀餐参{～加}[2]惭馋谗残蟾蚕缠蝉禅{～师}[3]惨产[5]忏灿颤
s[1]三衫钐珊山[3]散{松～}伞陕闪[5]散{～会}搧扇善膳单{姓}禅{～让}
z[2]然燃[3]染冉
k[1]甘柑泔尴干{天～地支}干{干湿}肝竿杆[3]敢橄感秆擀赶[5]干{干部}
kh[1]堪龛勘刊[3]坎砍槛[5]嵌看{～守}看{～见}
ŋ[1]庵安鞍[5]揞暗岸按案雁晏
x[1]憨酣鼾[2]咸{咸淡}咸{～丰}含函寒韩衔闲-[3]喊{叫～}喊{呻吟}罕[5]撼憾汉熯旱捍汗焊翰苋-

aŋ
p[1]帮邦浜[3]榜绑[5]谤傍棒蚌{～壳}
ph[2]滂旁庞螃=[5]胖
m[2]忙芒{～种}茫麦{～芒}盲虻氓[3]莽蟒
f[1]方芳[2]妨房防肪[3]坊{作～}仿{～效}纺{～纱}仿{相～}彷访[5]放
t[1]当{应～}裆[3]党档[5]挡当{～铺}盪荡宕
th[1]汤[2]堂棠螳唐糖塘[3]倘躺[5]烫趟
n[2]囊郎廊狼螂[3]朗[5]浪
ts[1]赃脏{肮～}张章樟蟑[3]长{～高}涨掌[5]脏{五～}葬藏{西～}帐胀账丈仗杖障瘴
tsh[1]仓苍舱疮昌菖娼倡窗[2]藏{隐～}长{～短}肠场[3]厂[5]畅怅唱
s[1]桑丧{～事}商伤[2]常尝裳偿[3]磉嗓搡爽赏[5]丧{～失}上{动词，～去}尚上{方位，～面}
z[2]瓤[3]壤攘嚷[5]让
k[1]刚岗纲钢{～铁}冈缸钢{刀鈍了，加～刀}肛[3]港[5]杠{抬物用具}虹-{天上的～}杠{同槓，粗棍}
kh[1]康糠慷[2]扛[5]抗炕囥
ŋ[1]肮
x[1]夯[2]行{银～}航杭[5]项巷
Ǿ[2]昂

au
p[1]褒包胞抱-[3]保宝堡饱[5]报暴菢豹爆鲍刨{～子}雹曝抱=
ph[1]抛脬[2]袍刨{挖掘}[3]跑[5]泡{水}泡{～茶}炮
m[1]猫{花～}猫{一种动物}[2]毛茅锚矛[3]卯[5]冒帽貌
t[1]刀[3]倒{打～}岛捣蹈[5]到倒{～着走}稻道盗
th[1]叨滔掏涛[2]桃逃淘陶萄[3]祷讨导[5]套
n[1]捞[2]劳牢唠痨涝[3]脑恼老姥[5]闹
ts[1]糟遭朝{早上}召昭招[3]沼早枣蚤澡爪找笊[5]灶皂赵兆照诏罩
tsh[1]操超抄鈔[2]曹槽潮朝{～代}巢[3]草騲炒吵[5]躁糙造燥
s[1]骚臊缲烧筲捎稍[3]嫂扫{~地}少{多～}[5]扫{扫～}少{～年}韶绍邵潲{猪食}潲{～雨}哨
z[2]铙饶桡挠[3]扰绕{围～}绕{～线}
k[1]高膏{～药}篙糕羔膏{～车}茭{～笋}[3]稿搞[5]告窖觉-
kh[1]敲[3]考烤拷[5]靠犒铐
ŋ[1]爊凹[2]熬[3]袄咬[5]傲懊{～悔}奥澳懊{～恼}坳拗撬
x[1]蒿薅[2]毫豪壕号{～叫}[3]好{～坏}[5]好{爱～}耗号{口～}浩

ɚ
Ǿ[2]儿而[3]尔耳饵[5]二贰

ə
ts[7]摺褶
s[7]赦涩瑟摄涉舌设折
k[7]鸽割葛胳各阁搁格骼革隔嗝角-
kh[7]咳磕渴壳克刻{时～表}刻{用刀～}客
ŋ[7]恶{～毒}鄂鳄腭愕恶{凶～}额厄扼轭讹
x[7]合{十～一升}合{～作}盒喝郝鹤核{～桃}获霍藿黑或惑赫吓{恐～}核{审～}核{果子}

ɘ
ts[7]执汁侄质掷炙直值织职植殖
tsh[7]尺赤吃饬
s[7]湿十什{～物}拾实失室释石食蚀识适

z[7]日

ei
p[1]杯碑卑悲[5]贝狈陛鐾辈倍背{后～}背{～书}焙臂被备=
ph[1]批-胚坯披丕[2]培陪赔裴[5]沛配佩
m[2]梅枚媒煤玫莓霉眉楣[3]每美[5]妹昧媚寐
f[1]飞非妃[2]肥[3]匪菲翡[5]废肺杮吠痱沸费
n[2]雷[5]内擂累
ts[1]遮[3]者[5]蔗
tsh[1]笡車{火～}[3]扯
s[1]赊佘畲奢[2]蛇[3]舍{～不得}[5]射{发~}麝舍{宿～}騇社射{～箭}
z[3]惹

en
p[1]奔崩绷{捆缚}[3]本[5]笨
ph[2]盆彭膨[5]喷{～香}
m[2]门[5]闷
f[1]分吩芬纷[2]焚坟[3]粉[5]喷-{～水}粪奋愤忿份
t[1]敦墩登灯[3]等戥[5]顿扽屯盾{矛～}盾{～牌}沌钝遁凳邓澄{～清}
th[1]吞[2]豚臀藤腾誊
n[2]伦沦轮仑能棱[3]冷[5]嫩论{～语}论{讨~}
ts[1]针斟珍遵榛臻真诊尊撙贞侦征{～兵}增曾{姓}憎征{～求}蒸争筝伸-[3]怎枕{～头}疹振震整拯[5]枕{动词}圳镇阵郑正{～月}正{～直}政赠甑证症
tsh[1]参{～差}村称{～呼}撑睁伸=[2]沉岑陈尘臣存澄{～清}曾{～经}醇呈程成城诚盛{～饭}层惩橙{～子}承丞橙{甜～}[3]忖逞[5]趁衬寸蹭称{～心}秤牚
s[1]森参{人～}深身申孙声僧升生牲甥笙[2]神娠辰晨乘[3]沈审婶笋榫损省眚省[5]渗葚甚肾慎圣盛{兴～}剩胜{～任}胜{～败}
z[1]扔[2]壬人仁仍[3]忍刃韧[5]任{姓}任{～务}纴认
k[1]跟根更{三～}庚羹耕粳[3]哽梗耿[5]埂更{～加}
kh[1]坑[3]恳{诚～}垦{～荒}啃肯
ŋ[1]恩[5]硬
x[1]亨哼[2]痕恒衡[3]很[5]恨杏{～儿}

əu
t[1]他兜[3]斗{十升为～}陡[5]斗{～争}豆痘逗
th[1]偷[2]头投[3]抖[5]透
n[2]缕屡楼[3]搂{～抱}篓搂{～取}[5]漏陋
ts[1]邹掫绉周{姓}舟州洲周{～年}[3]走肘帚[5]奏昼纣宙咒骤
tsh[1]抽[2]绸稠筹愁酬仇{报～}仇{姓}[3]丑{地支名}丑{难看}[5]凑臭
s[1]搜飕馊搜收[3]叟手首守[5]嗽瘦兽受寿授售
z[2]柔揉[5]肉=
k[1]勾{～引}钩沟[3]狗苟[5]垢够{足}够{往上～}构购勾{～当}
kh[1]抠眍[3]口[5]叩扣寇
ŋ[1]欧区{姓}我-[3]藕偶{配～}偶{～然}呕殴[5]沤怄
x[2]侯喉猴[3]吼[5]后{皇～}厚后{～来}候

iᴇ
p[1]边鞭编[3]蝙扁匾贬[5]辫变辩辨便{方～}遍{一}
ph[1]篇偏[2]便{～宜}[5]遍{～地}片骗
m[2]眠绵棉[3]免勉缅娩[5]面{吃}面{～子}
t[1]掂颠癫[3]点典[5]踮店簟电殿奠佃垫淀
th[1]添桥天[2]甜田填[3]舔腆
n[1]拈[2]鲇年怜莲廉镰帘严俨连联[3]撚脸碾[5]恋酽念廿练炼链楝炼砚敛殓验
ʨ[1]监{～视}兼肩坚尖艰间{中~}间{一～房间}奸歼煎[3]减碱茧趼笕舰检俭裥简柬拣剪践[5]鉴监{国子～}健腱荐见谏渐剑涧锏间{～断}箭溅贱件建毽键
ʨh[1]谦笺千牵纤{拉～}签{竹～}签{～字}扦纤{～维}迁[2]前钱掮潜钳乾虔犍{～为县}犍{阉割过的牛}[3]遣浅[5]歉欠
ɕ[1]先仙[2]嫌贤闲=涎[3]筅显险[5]陷=馅=县宪献现限苋=线羡
Ǿ[1]淹=阉炎醃腌蔫{食物不新鲜}蔫{花～了}研烟胭[2]盐{调味品}阎檐颜延蜒言[3]掩眼演衍[5]魇厌靨艳焰盐{动词，腌制}谚筵堰燕{～子}宴燕{姓}咽
i
p[1]逼[3]彼俾鄙比[5]蔽敝弊幣毙蓖闭箅婢被{～迫}篦避秕庇备-
ph[1]屄[2]皮疲脾琵枇[3]痞[5]譬痹屁
m[2]迷谜糜弥靡眉楣[3]米
t[1]爹低[3]底抵[5]帝蒂弟第递地
th[1]堤梯[2]题提蹄啼[3]体[5]替涕剃屉
n[2]泥犂黎倪尼呢梨厘狸疑离{～别}篱璃离{分～}宜[3]礼李里{一～路}理里{～面}鲤拟你=[5]例厉励艺丽隶莉腻利痢吏荔仪蚁谊义议诣
ʨ[1]脐鸡饥{～饿}肌基箕姬机讥饥{～荒}几{～乎}虮羁奇{～数}[3]姐挤几{茶～}己杞几{～个}[5]借祭际穄济剂计继冀纪记忌既季寄技妓
ʨh[1]妻凄悽稽欺期溪-奚[2]茄齐荠畦祁棋旗其奇{好～}骑岐[3]且启企起岂祈[5]砌契器弃气汽
ɕ[1]些西棲犀兮携嘻嬉熙希稀牺[2]褯邪斜胥徙[3]写洗禧喜蟢玺[5]泻卸谢细婿系{～鞋带}系{中文～}系{连～}係戏
Ǿ[1]椰伊医衣依[2]爷移姨夷饴怡贻遗[3]野徛椅倚以已矣也-[5]意夜刈肄缢瞖易{容～}異毅忆亿腋易{贸～}翼液

ia
ʨ[1]家加痂嘉傢稼佳搛[3]假{真}賈{姓}假{放～}[5]架驾嫁价
ɕ[1]虾{鱼～}虾{～蟆}[2]霞瑕遐暇[5]吓{～一跳}下{～面}夏{姓}厦{～门}下{～降}夏{春}
Ǿ[1]鸦丫桠[2]牙芽衙伢蚜涯[3]哑[5]砑亚压

iæ
ʨ[7]夹裌甲胛挟荚
ʨh[7]掐恰洽擖
ɕ[7]狭峡侠匣瞎辖
Ǿ[7]鸭押轧

iaŋ
n[2]娘良凉粮梁粱[3]两{～个}两{斤}辆[5]酿量{～尺寸}亮谅量{数}
ʨ[1]将{～来}浆疆僵姜缰姜江豇[3]蒋奖桨讲[5]酱将{大～}匠降{下}
ʨh[1]枪羌腔筐-[2]墙强{坚～}强{勉}[3]抢[5]呛
ɕ[1]相{互～}箱厢湘镶香乡[2]详祥翔降{投～}[3]想晌饷享响[5]相{～貌}象像向
Ǿ[1]央秧殃[2]羊洋杨阳扬疡[3]仰养痒[5]样

iau
p[1]膘标彪[3]表{～面}表{手～}婊
ph[1]漂薸[2]瓢嫖[3]鳔[5]漂{～白}票漂{～亮}
m[2]苗描[3]秒渺藐[5]庙妙
t[1]刁雕貂凋[3]鸟[5]吊钓调{动}掉调{音}
th[1]挑[2]条调{～和}[5]跳{～高}粜跳{小孩不高兴跺脚的说法}
n[2]燎{～原}燎{火～眉毛}疗辽聊寥撩僚鐐[3]了{～解}了{明～}[5]尿廖{姓}料廖{人名左傳有辛伯廖，又力救切}
ʨ[1]焦蕉椒骄娇浇交胶郊[3]狡鉸搅剿醮矫缴侥绞饺[5]教较校{～对}娇=叫教觉=
ʨh[1]锹悄[2]樵瞧荞侨桥乔[3]巧[5]俏翘偢窍
ɕ[1]消宵霄硝销逍肖嚣萧箫梢[2]淆[3]小晓[5]酵哮孝校{学～}校{上～}效笑
Ǿ[1]妖邀要{～求}腰夭幺吆[2]肴摇谣姚窑遥尧[3]舀杳[5]要{重～}耀鹞

ie
p[7]笔憋瘪滗毕必弼鼻别{～针}鳖别{分～}壁碧璧
ph[7]撇蹩匹癖劈霹僻辟
m[5]秘泌[7]密蜜灭觅篾{竹～}蔑{污}
t[7]叠碟牒蝶谍跌迭的滴嫡笛敌籴涤狄
th[7]帖贴铁剔踢
n[7]劣业立笠粒捏栗聂镊蹑猎列烈裂孽历{～史}历{～书}匿力逆溺
ʨ[1]阶[3]解{讲～}解{知道}蟹[5]介界芥届戒械髻[7]缉集辑藉急级给及吸-竭节疖结䥛洁疾吉接杰揭绩寂激击即鲫棘极戟脊迹积籍
ʨh[5]妾怯[7]切窃截七漆膝乞讫捷劫戚泣
ɕ[2]偕谐懈解{姓}[7]血穴胁协习袭歇蝎屑楔悉蟋恤泄惜夕席析锡息熄媳隙昔
Ǿ[1]耶[3]也[7]叶页揖邑拽噎乙一壹逸抑益亦译役疫

iεi
ʨ[1]皆[5]疥

iəu
m[5]谬
t[1]丢
n[1]溜你[2]牛流留刘榴琉硫馏[3]纽扭柳
ʨ[1]鸠阄纠{～缠}灸纠{～正}揪[3]九久韭酒[5]就救究臼舅咎旧柩
ʨh[1]鳅丘秋{～天}秋{～千}[2]求球
ɕ[1]修羞休[2]泅囚[3]朽[5]秀绣锈宿{星～}袖嗅{～觉}嗅{闻}
Ǿ[1]优忧悠幽[2]尤邮由油游犹[3]有友酉[5]又右佑莠诱柚釉幼

in
p[1]彬宾槟滨冰兵[3]禀丙秉柄饼[5]殡鬓并{～且}迸病并{合}
ph[1]拼姘[2]贫频苹瓶屏萍凭平评坪[3]品[5]聘
m[2]民悯铭明鸣名[3]闽敏抿皿[5]命
t[1]丁钉{～子}疔叮[3]顶鼎[5]钉{～钉子}订锭定
th[1]厅[2]亭停庭廷蜓[3]挺艇[5]听{～话}听{～任}
n[1]拎[2]林淋临凛鳞磷邻宁{安}灵零铃翎龄凌陵菱[3]檩领岭[5]赁吝佞另凝令宁{～可}
ʨ[1]今金妗津斤襟筋巾经{念}经{～线}茎京荆惊鲸精晶睛[3]锦谨紧仅颈境景警井[5]禁{～不住}禁{～止}尽{～前头(最前面)}进晋尽{～量}劲{有～}近劲{～敌}径敬竟镜竞静靖净
ʨh[1]钦亲{～生}轻青蜻卿清[2]侵琴禽擒秦勤芹擎情晴[3]寢请[5]浸亲{～家}瀙庆揿
ɕ[1]心芯辛薪新欣星腥猩馨兴{～旺}[2]形刑型行{～为}行{品～}[3]醒[5]信兴{～趣}幸性姓杏=
Ǿ[1]音陰{～天}陰{屋子里很～}窨因姻洇殷鹰蝇莺樱={～花}英婴璎[2]吟淫银寅迎盈赢[3]饮{～酒}引隐瘾影[5]饮{～秧子}印应{～该}应{答～}映

iʉ
ʨ[7]绝厥橛蕨憠决诀倔掘{挖～}菊鞠掬
ʨh[7]瘸掘{～地}缺屈雀鹊却确瞅麴曲局
ɕ[7]雪戌削学薛蓄畜{牧}

io
Ǿ[7]悦阅月哕曰越粤略掠虐疟约药钥跃乐{音～}岳{五～}岳{姓}域育狱浴欲{～速则不达}欲{～望}

ioŋ
ʨh[2]穷
ɕ[1]勋兄胸凶{～恶}凶{吉～}[2]熊雄
Ǿ[1]雍痈臃壅庸[2]融容溶蓉熔[3]永拥勇涌踊[5]用

o
p[3]跛
k[5]个
x[1]豁[2]和{～平}禾和{～面}
Ǿ[1]阿[7]握沃屋勿物

oŋ
p[1]绷{衣服紧}
ph[1]烹[2]朋棚篷蓬[3]捧[5]碰
m[2]谋萌盟蒙[3]某亩猛蜢懵蠓[5]茂-贸-孟
f[1]风疯枫丰封蜂峰锋[2]冯逢缝{～衣服}[3]否讽[5]凤奉缝{一条～}俸
t[1]东冬[3]董懂大-[5]冻栋动洞
th[1]通[2]同铜桐筒童瞳[3]捅桶统[5]痛
n[1]聋[2]笼砻咙农脓侬隆窿浓龙陇[3]拢垄[5]弄
ts[1]鬃棕宗综中忠衷终踪钟{敲}钟{千～粟}盅舂[3]总冢种{～类}肿种{～田}[5]皱-粽中仲众纵{～横}纵{放～}重{～量}
tsh[1]葱聪怱囱充冲[2]丛虫崇从{～容}从{跟～}重{～复}[3]宠[5]铳
s[1]松{轻～}嵩松{～树}[3]怂[5]送宋诵颂讼
z[2]绒戎茸[3]冗
k[1]公工功攻蚣弓躬宫恭龚[3]汞拱巩[5]贡供{～给}供{上～}共
kh[1]空{天～}[3]孔恐[5]空{有～}控
x[1]轰烘[2]宏弘虹={彩～}紅洪鸿[3]哄{～骗}[5]哄{起}
Ǿ[1]翁[5]瓮

ɿ
ts[1]资姿咨脂兹滋淄之芝知蜘支枝肢栀只{一～}[3]姊指黹旨子梓滓止址趾紫纸只{～有}[5]滞制{～度}制{～造}自致{导～}雉致{细～}稚至字牸置峙痔治志{～气}痣志{地方～}蛰智翅-
tsh[1]痴差{参～}[2]瓷糍迟慈磁辞祠词持雌疵池驰[3]耻齿此侈舐[5]次伺刺赐
s[1]私师狮蛳尸{～陈}尸{死～}思{～想}丝司思{意～}诗斯厮撕施{～肥}施{布～}[2]世匙{钥～}时[3]死屎矢史使驶始眵[5]势誓逝四肆示视嗜似巳祀寺恃饲嗣{后～}士仕柿事试市侍是氏豉式饰

u
p[3]簸{～一～}簸{～箕}补捕[5]播布{～料}布{公～}怖部簿步
ph[1]波菠颇坡玻铺{～开}[2]婆蒲菩脯葡[3]谱普浦剖[5]破铺{店}
m[2]魔磨摩蟆模{～型}模{～范}摹[3]牡母拇[5]磨暮慕墓募
f[1]呼乎敷俘孵麩夫肤跗[2]胡{姓}湖糊狐壶葫蝴胡{～须}符扶芙浮[3]虎浒抚殕釜腐府腑俯斧甫脯{明～(晒干的乌贼)}脯輔[5]戽户沪互护瓠傅咐父附付赋富副负妇赴讣
t[1]都{～市}都{～是}多[3]朵躲堵赌肚{猪～}[5]舵剁惰墮妒杜肚{～子}度{～量}度{忖～}渡镀踱
th[1]拖[2]驼驮途屠徒涂图[3]妥橢土吐{～痰}吐{呕～}[5]唾兔
n[1]啰[2]挪锣罗萝箩糯骡螺脶奴卢炉芦鸬庐[3]裸瘰努鲁橹虏卤[5]摞怒路赂露鹭虑-
ŋ[3]我=
ts[1]租猪诸诛蛛株朱硃珠[3]左佐祖组阻煮拄主[5]坐座做著苎箸助驻柱住注蛀铸
tsh[1]粗初搓[2]除储锄厨橱雏[3]褚楚础处{～理}杵[5]锉矬醋错{做～}措处{～所}
s[1]娑蓑梭唆苏酥梳疏{亲～}蔬疏{注～}书舒枢输{～赢}输{运～}殊[3]锁琐所鼠暑黍署薯数{动词}[5]术素诉塑嗉庶恕墅数{～目}戍竖树漱述朔
z[2]如擩[3]汝儒乳
v[1]乌污坞[2]吴蜈吾梧无[3]五伍午武舞侮[5]误悟务雾
k[1]歌哥锅戈蜗姑孤辜[3]果裹馃古估牯股鼓贾{商～}[5]过{姓}过{～去}故固雇顾
kh[1]科窠箍枯[3]可棵颗苦[5]课库裤
x[2]荷{～话}河荷{薄～}何贺[3]火伙{～计}伙{～食}[5]荷{挑担}货祸
Ǿ[1]倭窝莴巫诬[2]蛾鹅俄[3]鹉[5]饿卧涴戊

ʉ
p[7]薄{～荷}钵拨脖勃博薄{厚～}不{否定}剥驳
ph[7]泼朴卜扑醭仆{前～后继}瀑仆{～人}
m[7]末沫抹{～杀}没莫膜幕寞摸木沐
f[7]复{～兴}弗彿佛缚斛幅福蝠腹複辐覆伏服袱复{恢}
t[7]夺独读牍犊督笃毒铎
th[7]脱突凸托讬拓秃
n[7]捋律诺落烙酪洛骆乐{～观}络鹿禄六陆录绿
ts[7]拙凿昨卒作着{～衣裳}着{～地}酌卓桌浊捉镯竹筑逐轴粥祝足烛触
tsh[7]撮朮出猝错{～杂}绰戳族畜{～牲}促
s[7]续{连～}说率{～领}率{效～}蟀索硕勺芍速宿肃缩叔淑熟粟俗续{继～}嘱赎束蜀属
z[7]入若弱箬辱褥肉-
v[7]杌
k[7]骨谷{山～}谷{稻}
kh[7]哭酷窟
x[7]喝活忽

ua
ts[7]啄琢
s[7]刷
k[7]刮

x[7]滑猾
Ǿ[7]袜

uai
tsh[1]揣{～在怀里}[3]揣{～摩}喘
s[1]衰摔[5]帅
k[1]乖[3]柺[5]怪
kh[3]块蒯[5]会刽桧快筷
x[2]怀槐淮[5]坏
Ǿ[1]歪[5]外

uan
t[1]端[3]短[5]断{判～}锻断{～绝}段缎
th[2]团{～结}团{糯米～子}
n[2]鸾[3]暖卵[5]乱
ts[1]专砖钻{～洞}[3]转{～送}纂[5]赚撰转{～圆圈}篆传{～记}钻{～子}
tsh[1]川穿汆[2]传{～达}椽船[3]铲[5]篡串蹿窜
s[1]拴酸删[5]闩涮算蒜疝z[3]软阮
k[1]鳏关官棺观{参～}冠{衣～}[3]管馆[5]罐观{道～}冠{～军}惯掼贯灌
kh[1]宽[3]款
x[1]欢[2]桓还{～原}环[3]缓[5]唤焕换幻患宦
Ǿ[1]豌剜弯湾[2]玩完丸纨顽[3]皖碗腕晚挽宛[5]万

uaŋ
ts[1]庄装妆桩[5]壮状撞
tsh[2]床[3]闯[5]创{～造}
s[1]霜双
k[1]光[3]广
kh[1]框=匡=眶=筐=[2]狂[5]矿旷况
x[1]荒慌[2]黄簧皇蝗蟥凰[3]谎晃
Ǿ[1]汪[2]亡王{姓}[3]网枉往[5]望妄忘旺

ue
k[7]郭国聒-
kh[7]括=阔-扩-廓-

uei
t[1]堆[5]对碓队兑
th[1]推[2]颓[3]腿[5]退蜕褪
n[3]馁儡累{积～}垒[5]累{连～}类泪
ts[1]追锥[3]嘴[5]罪最缀赘醉坠
tsh[1]催崔摧吹炊[2]垂锤槌[5]碎脆翠悴粹
s[2]髓随谁[3]水[5]岁税睡隧瑞-絮-遂=
z[3]蕊[5]芮锐瑞=
k[1]瑰圭闺规龟归[3]诡轨鬼[5]鳜桂跪柜贵
kh[1]盔亏窥[2]魁傀奎癸逵葵[5]溃愧
x[1]恢诙灰麾挥辉徽[2]回迴茴徊[3]悔晦毁[5]贿汇{～报}会{开～}会{～不}绘秽惠慧穗讳卉汇{总}
Ǿ[1]煨薇威[2]桅危为{行～}帷维惟唯微巍围违[3]伪萎委尾伟苇纬[5]卫喂为{～人民服务}位未味魏畏胃谓猬慰

uən
t[1]肫蹲
ts[3]准
tsh[1]椿春[3]蠢
s[2]唇吮纯莼绳[5]顺舜
z[5]闰润孕
k[3]滚[5]棍
kh[1]昆坤[3]捆[5]困睏
x[1]荤昏婚浑[2]魂馄横{～直}横{蛮}[5]混
Ǿ[1]温瘟[2]文纹蚊闻[3]稳吻刎[5]问

yᴇ
ʨ[1]绢捐[3]卷{～起来}[5]卷{考～}眷倦券
ʨh[1]圈{圆～}[2]全泉权拳[3]犬[5]劝
ɕ[1]宣喧楦掀轩鲜{新～}鲜{朝～}[2]旋{～转}玄悬弦[3]选癣[5]旋{～吃～做}眩
Ǿ[1]冤渊[2]圆员缘沿-铅-元原源袁辕园援猿[3]远[5]院愿怨

y
n[2]驴[3]女吕旅履[5]虑=滤=
ʨ[1]居拘驹跔车{～馬炮}[3]举矩[5]据锯佢拒距聚俱句具惧苣剧{～烈}剧{戏}
ʨh[1]蛆趋区{地～}驱躯[2]瞿衢[3]取娶[5]去渠趣
ɕ[1]靴墟须{必～}须{胡～}需吁虽-绥虚嘘[2]徐序叙绪絮遂-[3]许
Ǿ[1]迂[2]鱼渔于{在～}余{姓}余{多～}愚虞娱于{～是，姓}盂禹榆逾愉俞[3]屿语与予雨宇羽[5]御{～用}御{驾～}誉预豫遇寓芋愈喻裕郁玉

yn
ʨ[1]钧均君军[3]迥[5]俊浚菌郡
ʨh[1]倾顷[2]群裙琼
ɕ[1]熏{～陶}薰熏{烟～}[2]寻询旬荀循巡[5]蕈讯衅迅驯殉训逊
Ǿ[2]匀云{诗～}雲{白～}耘荣营茔萤荥[3]允尹颖[5]熨韵运晕泳
